,Title,Published_date,Views,Likes,Comments,Month,URL
578,What Makes Connor McGregor’s Victory Different?,2020-01-20,76834,4210,496,Jan,https://www.youtube.com/watch?v=KQE089jNZwU
579,American Spy From Iraq Opens Up,2020-01-17,352814,7206,1614,Jan,https://www.youtube.com/watch?v=roSp97Sf-GA
580,Qasem Soleimani Described by Iraqi Sergeant Major,2020-01-16,78233,2030,589,Jan,https://www.youtube.com/watch?v=2_Pbmh1m_0Q
581,US - Iran: WWIII or Regime Collapse?,2020-01-14,647867,21213,4810,Jan,https://www.youtube.com/watch?v=qLv17kuBJrU
582,My First Sales Manager,2020-01-13,31144,1785,179,Jan,https://www.youtube.com/watch?v=Eo93uEy7mGQ
583,Cambridge Analytica Whistleblower Opens Up,2020-01-10,273417,5588,1993,Jan,https://www.youtube.com/watch?v=D6FvWxaus0M
584,How Mainstream Media Helped Trump Get Elected,2020-01-10,14618,321,123,Jan,https://www.youtube.com/watch?v=761khkECqUY
585,How Behavioral Micro-Targeting is Used in Elections,2020-01-09,13120,339,123,Jan,https://www.youtube.com/watch?v=a1ttPirOG6k
586,How Trump Saved $700 Million on His Campaign,2020-01-09,23356,467,473,Jan,https://www.youtube.com/watch?v=wYD-8VLX5fE
587,Why China isn’t the Greatest Civilization,2020-01-09,21036,534,139,Jan,https://www.youtube.com/watch?v=x9izGSuqfTc
588,10 Situations You’ll Face as an Entrepreneur,2020-01-07,57913,2425,283,Jan,https://www.youtube.com/watch?v=I3GqlPLznLk
589,3 Types of Salespeople Who Don’t Get Results,2020-01-06,45594,2102,128,Jan,https://www.youtube.com/watch?v=Uz0PmPR4ESU
590,"How Dopamine Gets You Addicted to Porn, Politics, Sex & Drugs",2020-01-03,606554,16806,1990,Jan,https://www.youtube.com/watch?v=PI8SaUPCvkE
591,Is World Peace Unrealistic?,2020-01-02,21153,642,223,Jan,https://www.youtube.com/watch?v=BhlA5g7nqFo
592,Porn Addiction Side Affects,2020-01-02,621920,13239,1813,Jan,https://www.youtube.com/watch?v=uF2urT_Oxj0
593,The Truth About Dopamine,2020-01-02,65564,2289,237,Jan,https://www.youtube.com/watch?v=TjKCzYYkKN4
594,10 Conversations to Have with Your Parents as an Entrepreneur,2019-12-31,33630,1806,163,Dec,https://www.youtube.com/watch?v=m8rKTeOrIik
595,My Dads Approach to Setbacks,2019-12-30,28681,2160,179,Dec,https://www.youtube.com/watch?v=w8NFuwTrkcI
596,Enes Kanter on the Negative Impact of Erdogan on Turkey,2019-12-27,47815,1023,382,Dec,https://www.youtube.com/watch?v=gpMl9sxfmk4
597,10 Types of Business Partners,2019-12-24,75365,2358,170,Dec,https://www.youtube.com/watch?v=Wxg678eIRNQ
598,The Most Difficult Phase of Business,2019-12-23,53420,4140,390,Dec,https://www.youtube.com/watch?v=uptQmxT_pnA
599,Greatest Bodybuilder of All Time Opens Up - Ronnie Coleman,2019-12-20,2012829,29982,4051,Dec,https://www.youtube.com/watch?v=s0X1FmZfMWA
600,Ronnie Colemans Strength Compared to Power Lifters,2019-12-20,485067,8380,1119,Dec,https://www.youtube.com/watch?v=s_I8ChkM2eE
601,How Ronnie Coleman views Arnold,2019-12-19,2711101,46915,3364,Dec,https://www.youtube.com/watch?v=HGRM1rKq15Q
602,Ronnie Coleman Believed He Was Superman,2019-12-19,145587,3252,420,Dec,https://www.youtube.com/watch?v=zavDdWaadQ8
603,Ronnie Coleman On Steroids & PED,2019-12-19,1252368,16720,2118,Dec,https://www.youtube.com/watch?v=4avhH3Wzhvg
604,Ronnie Coleman's Most Hated Competitor,2019-12-19,857410,11615,1107,Dec,https://www.youtube.com/watch?v=_K5UhjhD358
605,An Insider Told Ronnie Coleman He Lost to Jay Cutler,2019-12-19,1277051,17314,1036,Dec,https://www.youtube.com/watch?v=LDwKyiktdnk
606,Ronnie Coleman Compares Mr Olympia to the 90’s,2019-12-19,759084,13427,1320,Dec,https://www.youtube.com/watch?v=42SmYeOWizs
607,How to Get 10 New Customers During Christmas,2019-12-17,28386,1278,128,Dec,https://www.youtube.com/watch?v=zHtIF2cSWEk
608,The Seeds of Billionaire Inspiration,2019-12-16,28627,1575,162,Dec,https://www.youtube.com/watch?v=yKCyorTTiR8
609,Neuroscientist Explains Brain & Mind Connection,2019-12-13,243320,7963,1228,Dec,https://www.youtube.com/watch?v=EDiLXS6WG1w
610,How to Really Build Your Brain,2019-12-12,23940,1035,76,Dec,https://www.youtube.com/watch?v=upOV89ObN3o
611,The Effects Drugs Have on the Mind,2019-12-12,25388,765,155,Dec,https://www.youtube.com/watch?v=y7xGOMwdgv4
612,How to Handle Public Humiliation on Social Media,2019-12-12,16155,435,53,Dec,https://www.youtube.com/watch?v=TV_HnosCfnc
613,How To Change Someone’s Mindset,2019-12-12,26933,857,172,Dec,https://www.youtube.com/watch?v=G6BTmNVqWQQ
614,11 Ways to Get A Green Card,2019-12-10,79959,3323,507,Dec,https://www.youtube.com/watch?v=1KTmGlUDTKM
615,Zero Experience Success Formula,2019-12-09,39944,2440,296,Dec,https://www.youtube.com/watch?v=zudJ8UYOqPc
616,"Teddy Atlas Opens Up About Tyson, Sammy Gravano & His Upbringing",2019-12-06,475610,6842,1372,Dec,https://www.youtube.com/watch?v=Y7BV6PJMP5A
617,The Day Larry Holmes Became a Champion,2019-12-05,10227,194,56,Dec,https://www.youtube.com/watch?v=5EV89cosNjw
618,Superstitious Side of Cus D’Amato & Boxing,2019-12-05,118181,2437,433,Dec,https://www.youtube.com/watch?v=LITwnbvUZxo
619,Teddy Atlas Reacts to Sammy Gravano,2019-12-05,628674,5712,3612,Dec,https://www.youtube.com/watch?v=79EL6BxGvpA
620,Was Don King Good for Boxing?,2019-12-05,90411,1212,251,Dec,https://www.youtube.com/watch?v=bUVcv4i_SLg
621,How to Plan Your Next 15 Moves as an Entrepreneur,2019-12-03,212819,10256,364,Dec,https://www.youtube.com/watch?v=AiivO1mI2XM
622,The People You’ll Never Win Over,2019-12-02,40105,2399,259,Dec,https://www.youtube.com/watch?v=J6RXDKqdILQ
623,China’s Silent Takeover While America's Elite Slept,2019-11-29,3636648,80438,14274,Nov,https://www.youtube.com/watch?v=h8IEtlOVzq4
624,China's 100 Years of Bad Luck,2019-11-28,30249,696,187,Nov,https://www.youtube.com/watch?v=yIaUMFfNOoU
625,Why Joe Biden Defends China,2019-11-28,39101,994,162,Nov,https://www.youtube.com/watch?v=wAx-09eWGAI
626,How China Controls Billionaires & Politicians,2019-11-28,133867,3029,429,Nov,https://www.youtube.com/watch?v=vRiXjS9Vid4
627,The Threat of 5G,2019-11-28,2942282,42534,9319,Nov,https://www.youtube.com/watch?v=AGkU7HmAAAc
628,Shocking Data On China’s Economic Growth,2019-11-28,109395,2110,562,Nov,https://www.youtube.com/watch?v=DYeQvfNiOh8
629,The Science of Asking Questions,2019-11-26,74977,3365,194,Nov,https://www.youtube.com/watch?v=ygmP0fAJWwo
630,Get Paid Top Dollar In 2020,2019-11-25,40510,2403,152,Nov,https://www.youtube.com/watch?v=YpsKTy-V3gI
631,JFK’s Shot Wounds In Autopsy Room,2019-11-23,1365905,10594,3456,Nov,https://www.youtube.com/watch?v=It9PfVaBIls
632,The Motive Behind the JFK Assassination,2019-11-23,38871,654,169,Nov,https://www.youtube.com/watch?v=vVRmjuElrmE
633,JFK Connection to The Italian Mafia,2019-11-22,362971,4564,882,Nov,https://www.youtube.com/watch?v=CiBCUESdgVA
634,How the Mafia Helped JFK Become President,2019-11-22,157744,2033,367,Nov,https://www.youtube.com/watch?v=3hwMElUyFNM
635,JFK Assassination – Two Men Who Benefited the Most,2019-11-22,199741,2861,975,Nov,https://www.youtube.com/watch?v=xs8b03P1cRI
636,Was JFK Assassination an Inside Job?,2019-11-22,74951,1688,388,Nov,https://www.youtube.com/watch?v=_wA5xw2eRmY
637,Moments Leading Up to The JFK Assassination,2019-11-22,33898,673,218,Nov,https://www.youtube.com/watch?v=xTq157X-g2g
638,Sammy Gravano on The Most Hated Kennedy,2019-11-22,439809,4537,726,Nov,https://www.youtube.com/watch?v=lR1wR-c9mr0
639,Climate Change - Myth or Reality?,2019-11-19,468848,17429,6886,Nov,https://www.youtube.com/watch?v=ga-RBuhcJ7w
640,The Mind of A Business Tycoon,2019-11-18,34920,1772,116,Nov,https://www.youtube.com/watch?v=mOQ-tFgZCo0
641,Billionaire Ray Dalio Predicts The Next Big Market Crash,2019-11-15,1439326,30951,5255,Nov,https://www.youtube.com/watch?v=Ca9uu36w_Vo
642,3 Indicators of the Next Market Crash,2019-11-14,30096,667,89,Nov,https://www.youtube.com/watch?v=opix9-YCDUg
643,The American Dream Explained By Ray Dalio,2019-11-14,24993,811,89,Nov,https://www.youtube.com/watch?v=snQZt2Zt-Fs
644,Why US & China Clash - Ray Dalio,2019-11-14,28410,751,168,Nov,https://www.youtube.com/watch?v=EZGz6qyTS1Y
645,Ray Dalio’s Investment Philosophy,2019-11-14,50690,1645,178,Nov,https://www.youtube.com/watch?v=y0py5Bk3m_E
646,2020 Strategic Business Planning,2019-11-12,168013,5443,319,Nov,https://www.youtube.com/watch?v=Is4RJZZwRmA
647,Who Did You Speak To Last Night?,2019-11-11,23574,1432,177,Nov,https://www.youtube.com/watch?v=9VyBu26tw8Y
648,Tupac & Biggie’s Murder Solved By Greg Kading,2019-11-08,2268466,34013,7897,Nov,https://www.youtube.com/watch?v=fRC80BokCgg
649,Who Killed Tupac?,2019-11-07,109219,1537,343,Nov,https://www.youtube.com/watch?v=6l8b4W9qWaI
650,Who Killed Biggie?,2019-11-07,75556,1168,303,Nov,https://www.youtube.com/watch?v=mTq3H5hDfX0
651,Suge Knight vs P. Diddy - 90’s Hip Hop Rivalry,2019-11-07,55350,877,287,Nov,https://www.youtube.com/watch?v=pcqkEaRMBXA
652,Mr. Olympia Needs Joe Weider,2019-11-05,37057,1350,219,Nov,https://www.youtube.com/watch?v=vzP9D6JVPzE
653,2019 Mr Olympia Brandon Curry Opens Up,2019-11-01,332594,5565,873,Nov,https://www.youtube.com/watch?v=Le3QHogEHmg
654,Brandon Curry Wants Everyone Back in 2020 Mr Olympia,2019-10-31,52144,835,152,Oct,https://www.youtube.com/watch?v=rx56KzIxyog
655,Shawn Rhoden vs Phil Heath - Who Should've Won in 2018?,2019-10-31,54682,1103,126,Oct,https://www.youtube.com/watch?v=Pjrc3e647yY
656,"2019 Mr. Olympia Winner Talks Steroids, PED & SARMs",2019-10-31,409035,6518,802,Oct,https://www.youtube.com/watch?v=YNHarllFpoQ
657,First Time Brandon Curry Met Phil Heath,2019-10-31,132699,2149,240,Oct,https://www.youtube.com/watch?v=wUKXohcWua8
658,How To Retain Your Best Employees,2019-10-29,79874,2511,215,Oct,https://www.youtube.com/watch?v=1qlbB1DPrvw
659,Rituals & Traditions of a $32 Billion Company,2019-10-28,23969,1124,73,Oct,https://www.youtube.com/watch?v=k806iFBjTUE
660,Deadly Skills Training for Everyone by Former SEAL,2019-10-25,338925,7928,608,Oct,https://www.youtube.com/watch?v=N-pF9PajyJU
661,How To Make a Weapon With a Newspaper,2019-10-24,26562,709,76,Oct,https://www.youtube.com/watch?v=vSzzMFSFR20
662,Active Shooter Protocol From a Navy Seal,2019-10-24,24443,571,45,Oct,https://www.youtube.com/watch?v=Uu3hA_m6fHo
663,Joker Movie Divisive Message,2019-10-24,19675,407,129,Oct,https://www.youtube.com/watch?v=sY4R6Mb1vlc
664,Chinese Hackers Targeting U.S. Networks,2019-10-24,11445,366,75,Oct,https://www.youtube.com/watch?v=vZuvqRt7Y9U
665,Choosing a Bulletproof Password,2019-10-24,14379,504,77,Oct,https://www.youtube.com/watch?v=Z0sltZ0fp2c
666,How To Steal a Plane as a Navy SEAL,2019-10-24,23750,599,67,Oct,https://www.youtube.com/watch?v=O14KwTlhBUw
667,Think Like A Grand Master Entrepreneur- 2019 Driven Keynote,2019-10-22,2839932,83102,2856,Oct,https://www.youtube.com/watch?v=jKQ7uOd0U_M
668,How to Get People's Attention,2019-10-21,34228,2546,274,Oct,https://www.youtube.com/watch?v=Tf2bSVYf-5E
669,Mafia Underboss Sammy Gravano Breaks Silence After 20 Years,2019-10-18,16696064,184704,55382,Oct,https://www.youtube.com/watch?v=9ECEWShKAoM
670,Sammy Gravano Calls Out Teddy Atlas,2019-10-17,216736,2908,736,Oct,https://www.youtube.com/watch?v=NPoZtmhWIZU
671,Sammy Gravano Views on Gun Control,2019-10-17,269951,7922,1856,Oct,https://www.youtube.com/watch?v=mHg7aZeQY0U
672,Mafia's Hit on Don King - Untold Story by Sammy Gravano,2019-10-17,1286499,12951,1612,Oct,https://www.youtube.com/watch?v=SeuQ5mSIXew
673,Sammy Gravano Talks Epstein and Clinton,2019-10-17,1162157,14835,2125,Oct,https://www.youtube.com/watch?v=cSeqJmGUljc
674,Mafias Understanding of Why They Killed Each Other,2019-10-17,226591,3856,480,Oct,https://www.youtube.com/watch?v=rifj1mZGraM
675,Social Security & Retirement Explained by Patrick Bet-David,2019-10-15,148606,6084,862,Oct,https://www.youtube.com/watch?v=4aplNz8ZZ4g
676,Misconception About Automation and Artificial Intelligence,2019-10-14,23200,1232,242,Oct,https://www.youtube.com/watch?v=0aSlWICyBb8
677,Stephen A. Smith Opens Up on Career Path to ESPN,2019-10-11,210538,4560,657,Oct,https://www.youtube.com/watch?v=p7hPgRT5vXE
678,Why Iverson Didn't Speak to Stephen A. Smith For 8 Months,2019-10-10,32343,495,59,Oct,https://www.youtube.com/watch?v=q8sIPErwu2g
679,Why Stephen A. Smith Hates Excuses,2019-10-10,26207,812,56,Oct,https://www.youtube.com/watch?v=PuKwg5sGpxk
680,The Time Stephen A. Smith Got Arrested,2019-10-10,14343,424,51,Oct,https://www.youtube.com/watch?v=9fzJUKD9u9o
681,Stephen A. Smith's Career Defining Moment,2019-10-10,12355,407,42,Oct,https://www.youtube.com/watch?v=zD5bOj8ZFD4
682,How Stephen A. Smith Forms An Opinion,2019-10-10,9481,332,65,Oct,https://www.youtube.com/watch?v=-UMhRBKclU4
683,Stephen A. Smith’s Story - The Face of ESPN,2019-10-10,15103,498,88,Oct,https://www.youtube.com/watch?v=WQUgvNjFDPs
684,8 Reasons CEOs Get Fired,2019-10-08,46106,1548,195,Oct,https://www.youtube.com/watch?v=rhYQcWAI9fM
685,Serious Message for The Right Person,2019-10-07,49037,3636,765,Oct,https://www.youtube.com/watch?v=7eaSnbj5HNA
686,Dorian Yates- The Genius Scientist of Bodybuilding,2019-10-04,2160937,32725,2677,Oct,https://www.youtube.com/watch?v=Svs5bxcdZ_0
687,Dorian Yates Was Turned Down at Gold's Gym,2019-10-04,315687,4918,444,Oct,https://www.youtube.com/watch?v=3Cep4HcCZP8
688,Vince McMahon Once Recruited Dorian Yates To WWE,2019-10-03,47089,807,63,Oct,https://www.youtube.com/watch?v=eJ39l1yZbnc
689,The Decline Of Mr Olympia's Brand,2019-10-03,40654,632,53,Oct,https://www.youtube.com/watch?v=nDAg1yRRqwc
690,The Time Lee Haney & Dorian Yates Almost Fought,2019-10-03,355772,6400,408,Oct,https://www.youtube.com/watch?v=qv0JpAs9pMk
691,Dorian Yates Opens Up About Steroid & Growth Hormone,2019-10-03,489119,6579,681,Oct,https://www.youtube.com/watch?v=tHtUZf63Gms
692,Dorian Yates On Why Flex Wheeler Never Beat Him,2019-10-03,244956,3987,538,Oct,https://www.youtube.com/watch?v=86b4k2NB6Zw
693,Dorian Yates Critiques Brandon Curry- 2019 Mr Olympia,2019-10-03,1030369,13389,1683,Oct,https://www.youtube.com/watch?v=Xws4PjFalPA
694,Who Can Beat Trump In 2020 Election?,2019-10-01,326684,7967,3372,Oct,https://www.youtube.com/watch?v=H_CRjCIi1vY
695,Does It Still Hurt When You Lose?,2019-09-30,24048,1280,172,Sep,https://www.youtube.com/watch?v=-T4XpDdeTx4
696,Navy Seal Captain Shares Future Threats To US Military,2019-09-27,373722,6401,1000,Sep,https://www.youtube.com/watch?v=Gc7GTTIHkaE
697,How Navy SEALS Became Famous Worldwide,2019-09-26,14400,429,73,Sep,https://www.youtube.com/watch?v=3o32A3rq-Y0
698,Where is Osama Bin Ladens Body?,2019-09-26,235887,3704,1485,Sep,https://www.youtube.com/watch?v=cPYkHqHN13w
699,The Truth About Area 51,2019-09-26,55834,1400,241,Sep,https://www.youtube.com/watch?v=haEROrZ356E
700,"Sammy ""The Bull"" Gravano - Valuetainment Exclusive Teaser",2019-09-25,275308,5220,1718,Sep,https://www.youtube.com/watch?v=bPUKo6PDLH0
701,How to Measure Success,2019-09-24,38003,1805,153,Sep,https://www.youtube.com/watch?v=Rr0Fo5FteZY
702,Toughest Thing to Learn in Life,2019-09-23,56685,3291,266,Sep,https://www.youtube.com/watch?v=c_Zcwzof2rs
703,Undercover FBI Agent Exposes Sinaloa Cartel & La Cosa Nostra,2019-09-20,1205679,15098,2147,Sep,https://www.youtube.com/watch?v=I6FNHush2Lw
704,Trying to Out-Smart El Chapo,2019-09-19,159905,1591,262,Sep,https://www.youtube.com/watch?v=vy7RnNnrdOA
705,Mafia & FBI Similarities,2019-09-19,17160,324,45,Sep,https://www.youtube.com/watch?v=zBddsOMh4zE
706,Comparing John Gotti to FBI Director James Comey,2019-09-19,17089,321,48,Sep,https://www.youtube.com/watch?v=PF0MsWFR71s
707,Why Apple Said No To The FBI,2019-09-19,17666,413,92,Sep,https://www.youtube.com/watch?v=kdbTxH4iMbc
708,Secret Life of An Undercover FBI Agent,2019-09-19,38870,826,52,Sep,https://www.youtube.com/watch?v=e1E8MFU4sIQ
709,History of US-Iran Conflict Explained,2019-09-17,1897205,49486,7961,Sep,https://www.youtube.com/watch?v=d_htudbaqsk
710,How to Prospect an Influencer,2019-09-16,27208,2070,169,Sep,https://www.youtube.com/watch?v=Oo6yqIbhzDM
711,How Freeway Rick Ross Lost a Billion Dollars,2019-09-13,1216529,17494,2408,Sep,https://www.youtube.com/watch?v=FArRNshBhxQ
712,"3 Books That Changed My Life - ""Freeway Rick"" Ross Opens Up",2019-09-12,29027,771,62,Sep,https://www.youtube.com/watch?v=TE0DvjU5sXQ
713,"Why ""Freeway Rick"" Ross Had No Enemies",2019-09-12,21317,505,54,Sep,https://www.youtube.com/watch?v=MK4hcSeTW28
714,"Growing Up Fatherless - "" Freeway Rick"" Ross",2019-09-12,8848,336,40,Sep,https://www.youtube.com/watch?v=PSnIwyf-ayU
715,"How ""Freeway Rick"" Ross Learned to Read in Prison",2019-09-12,11667,379,40,Sep,https://www.youtube.com/watch?v=SOKZqqQZm3Y
716,Who Introduces Kids to Drugs,2019-09-12,21264,860,136,Sep,https://www.youtube.com/watch?v=FTHTNmEl13w
717,10 Enemies of Success,2019-09-10,165891,7269,410,Sep,https://www.youtube.com/watch?v=UsPT2uKMvi8
718,Why Business Plans Don't Work for Most,2019-09-09,29447,1400,115,Sep,https://www.youtube.com/watch?v=nIMGAHMN8fc
719,John Gotti’s Hitman Exposes The Dark Side of Mafia,2019-09-06,6862767,60549,15403,Sep,https://www.youtube.com/watch?v=sBvKTO-VyK4
720,Most Feared Mobsters of Gambino Family,2019-09-05,2156618,14990,2771,Sep,https://www.youtube.com/watch?v=P71lapwglOE
721,The Perfect Italian Gangster,2019-09-05,471176,5643,944,Sep,https://www.youtube.com/watch?v=3lGjATPWYDw
722,Mafia Life and PTSD - John Alite,2019-09-05,86727,1203,188,Sep,https://www.youtube.com/watch?v=GSB8yrUSCV0
723,Most Dangerous People to Avoid in Mafia,2019-09-05,969517,10273,1475,Sep,https://www.youtube.com/watch?v=7Q6WJ0fwj2A
724,John Alite’s Connection to John Gotti,2019-09-05,50804,688,105,Sep,https://www.youtube.com/watch?v=CCxoH2zQiB0
725,Do Daily Affirmations Work?,2019-09-03,126388,6318,404,Sep,https://www.youtube.com/watch?v=4gx9QrdqBBs
726,Stop Compromising This,2019-09-02,51144,2484,196,Sep,https://www.youtube.com/watch?v=Sly24j1HB0Y
727,Heisman Winner Eddie George Sits Down with Patrick Bet David,2019-08-30,18340,362,54,Aug,https://www.youtube.com/watch?v=zpJsjMsMeYY
728,Eddie George Defends Jay Z & NFL Owners,2019-08-29,5766,90,50,Aug,https://www.youtube.com/watch?v=FhHTBvGq1po
729,From NFL Superstar to Actor- Eddie George,2019-08-29,3482,85,14,Aug,https://www.youtube.com/watch?v=128dkh6eUsQ
730,Why Professional Athletes Take Ballet,2019-08-29,27833,407,27,Aug,https://www.youtube.com/watch?v=kdKQh_2E0Yc
731,The Myth of Bo Jackson,2019-08-29,405076,4486,1149,Aug,https://www.youtube.com/watch?v=qf_b--LggZU
732,How to Recruit Military Veterans,2019-08-27,18258,787,114,Aug,https://www.youtube.com/watch?v=2U6wbuVc6Tg
733,Did You Make the List?,2019-08-26,52083,2609,207,Aug,https://www.youtube.com/watch?v=MKSJEYOrfkU
734,Kobe Bryant’s Last Great Interview,2019-08-23,3735938,92841,6141,Aug,https://www.youtube.com/watch?v=T9GvDekiJ9c
735,How To Balance Family as a Champion,2019-08-23,18039,734,52,Aug,https://www.youtube.com/watch?v=NwD_SKItwMQ
736,Kobe's Formula for Pain Tolerance,2019-08-22,74080,2687,153,Aug,https://www.youtube.com/watch?v=We5tXXrsks8
737,Why Kobe is Loyal to Phil Jackson,2019-08-22,75180,1655,103,Aug,https://www.youtube.com/watch?v=IIj8n3-u3ag
738,'I'd Have 12 Rings!' - Kobe Bryant Reveals What Would Happen If Shaq Had Kobe’s Work Ethic,2019-08-22,529117,6995,691,Aug,https://www.youtube.com/watch?v=PUVnObpACCI
739,How Kobe Bryant Recruits Talent,2019-08-22,18904,686,37,Aug,https://www.youtube.com/watch?v=Q1A6lR5P148
740,Untold Kobe Bryant Pregame Ritual,2019-08-22,213384,5561,1050,Aug,https://www.youtube.com/watch?v=pYr50PORSKA
741,How to Stop Procrastinating as an Entrepreneur,2019-08-20,156750,7008,310,Aug,https://www.youtube.com/watch?v=InkfhHaXxa0
742,Most Difficult Video to Watch,2019-08-19,134735,8866,778,Aug,https://www.youtube.com/watch?v=EP4Zxis5jdg
743,Heated Marijuana Debate - Gloves Off with Patrick Bet-David - Ep 1,2019-08-15,56135,2069,2113,Aug,https://www.youtube.com/watch?v=2g7omHFecXU
